,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9
799,True,https://www.amazon.com/Childrens-Explore-Canada-Fiction/b?ie=UTF8&node=155787011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Explore the World,Fiction,Canada,,
800,True,https://www.amazon.com/Childrens-Latin-America-Fiction/b?ie=UTF8&node=155788011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Explore the World,Fiction,Central & South America,,
801,True,https://www.amazon.com/Childrens-Europe-Russia-Fiction/b?ie=UTF8&node=155789011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Explore the World,Fiction,Europe & Russia,,
802,True,https://www.amazon.com/Childrens-Explore-Middle-East-Fiction/b?ie=UTF8&node=155792011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Explore the World,Fiction,Middle East,,
803,True,https://www.amazon.com/Childrens-Explore-United-States-Fiction/b?ie=UTF8&node=155795011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Explore the World,Fiction,United States,,
804,True,https://www.amazon.com/Childrens-Explore-Mexico-Books/b?ie=UTF8&node=155797011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Explore the World,Mexico,,,
805,True,https://www.amazon.com/Childrens-Explore-Middle-East-Books/b?ie=UTF8&node=155798011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Explore the World,Middle East,,,
806,True,https://www.amazon.com/Childrens-Explore-Polar-Regions-Books/b?ie=UTF8&node=155800011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Explore the World,Polar Regions,,,
807,True,https://www.amazon.com/Childrens-Explore-United-States-Books/b?ie=UTF8&node=155801011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Explore the World,United States,,,
808,True,https://www.amazon.com/Childrens-Multicultural-Stories/b?ie=UTF8&node=155849011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Multicultural Stories,,,,
809,True,https://www.amazon.com/Childrens-African-American-Stories/b?ie=UTF8&node=155850011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Multicultural Stories,African-American,,,
810,True,https://www.amazon.com/Childrens-Asia-Asia-America-Stories/b?ie=UTF8&node=155851011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Multicultural Stories,Asian & Asian American,,,
811,True,https://www.amazon.com/Childrens-Hispanic-Latino-Stories/b?ie=UTF8&node=155853011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Multicultural Stories,Hispanic & Latino,,,
812,True,https://www.amazon.com/Childrens-Native-American-Stories/b?ie=UTF8&node=155854011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Multicultural Stories,Native North & South Americans,,,
813,True,https://www.amazon.com/Childrens-Multilingual-Books/b?ie=UTF8&node=155856011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Multilingual,,,,
814,True,https://www.amazon.com/Childrens-Royalty-Books/b?ie=UTF8&node=155857011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Royalty,,,,
815,True,https://www.amazon.com/Childrens-Travel-Books/b?ie=UTF8&node=155897011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Travel,,,,
816,True,https://www.amazon.com/Childrens-Where-We-Live-Books/b?ie=UTF8&node=155898011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Where We Live,,,,
817,True,https://www.amazon.com/Childrens-Books-on-City-Life/b?ie=UTF8&node=155899011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Where We Live,City Life,,,
818,True,https://www.amazon.com/Childrens-Books-on-Country-Life/b?ie=UTF8&node=318497011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Where We Live,Country Life,,,
819,True,https://www.amazon.com/Childrens-Books-on-Farm-Life/b?ie=UTF8&node=155903011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Where We Live,Farm Life,,,
820,True,https://www.amazon.com/Childrens-Books-on-House-Home/b?ie=UTF8&node=155906011,Kindle Store,Kindle eBooks,Children's eBooks,Geography & Cultures,Where We Live,House & Home,,,
821,True,https://www.amazon.com/Childrens-Growing-Up-Facts-of-Life-Books/b?ie=UTF8&node=7090586011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,,,,,
822,True,https://www.amazon.com/Difficult-Discussions-Childrens-eBooks/b?ie=UTF8&node=155858011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Difficult Discussions,,,,
823,True,https://www.amazon.com/Childrens-Abuse-books/b?ie=UTF8&node=318487011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Difficult Discussions,Abuse,,,
824,True,https://www.amazon.com/Childrens-Death-Dying-Books/b?ie=UTF8&node=155860011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Difficult Discussions,"Death, Grief & Bereavement",,,
825,True,https://www.amazon.com/Teen-Books-on-Special-Needs/b?ie=UTF8&node=155870011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Difficult Discussions,Disabilities & Special Needs,,,
826,True,https://www.amazon.com/Childrens-Drug-Use-Books/b?ie=UTF8&node=159923011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Difficult Discussions,Disabilities & Special Needs,Drug Use,,
827,True,https://www.amazon.com/Childrens-Dysfunctional-Relationships-Books/b?ie=UTF8&node=155863011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Difficult Discussions,Disabilities & Special Needs,Dysfunctional Relationships,,
828,True,https://www.amazon.com/Childrens-Homelessness-Poverty-Books/b?ie=UTF8&node=318489011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Difficult Discussions,Disabilities & Special Needs,Homelessness & Poverty,,
829,True,https://www.amazon.com/Childrens-Prejudice-Racism-books/b?ie=UTF8&node=155866011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Difficult Discussions,Disabilities & Special Needs,Prejudice & Racism,,
830,True,https://www.amazon.com/Childrens-Runaway-Books/b?ie=UTF8&node=318493011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Difficult Discussions,Disabilities & Special Needs,Runaways,,
831,True,https://www.amazon.com/Childrens-Violence-Books/b?ie=UTF8&node=155873011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Difficult Discussions,Disabilities & Special Needs,Violence,,
832,True,https://www.amazon.com/Family-Life-People-Childrens-eBooks/b?ie=UTF8&node=155802011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Family Life,,,,
833,True,https://www.amazon.com/Childrens-Adoption-Books/b?ie=UTF8&node=155803011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Family Life,Adoption,,,
834,True,https://www.amazon.com/Childrens-Stepfamilies-Books/b?ie=UTF8&node=318475011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Family Life,Blended Families,,,
835,True,https://www.amazon.com/Childrens-Marriage-Divorce-Books/b?ie=UTF8&node=155807011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Family Life,Marriage & Divorce,,,
836,True,https://www.amazon.com/Childrens-Multigenerational-Families/b?ie=UTF8&node=155810011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Family Life,Multigenerational,,,
837,True,https://www.amazon.com/Childrens-New-Baby-Books/b?ie=UTF8&node=155813011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Family Life,New Baby,,,
838,True,https://www.amazon.com/Childrens-New-Family-Experiences-Books/b?ie=UTF8&node=155816011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Family Life,New Experiences,,,
839,True,https://www.amazon.com/Childrens-Orphans-Foster-Homes-Books/b?ie=UTF8&node=318473011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Family Life,Orphans & Foster Homes,,,
840,True,https://www.amazon.com/Childrens-Parent-Books/b?ie=UTF8&node=155818011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Family Life,Parents,,,
841,True,https://www.amazon.com/Childrens-Siblings-Books/b?ie=UTF8&node=155821011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Family Life,Siblings,,,
842,True,https://www.amazon.com/Childrens-Books-on-Values/b?ie=UTF8&node=155896011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Family Life,Values,,,
843,True,https://www.amazon.com/Childrens-Friendship-Social-Skills-Books/b?ie=UTF8&node=155882011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,"Friendship, Social Skills & School Life",,,,
844,True,https://www.amazon.com/Boys-Men-Childrens-eBooks-Kindle/b?ie=UTF8&node=155772011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,"Friendship, Social Skills & School Life",Boys & Men,,,
845,True,https://www.amazon.com/Childrens-Books-on-Bullies/b?ie=UTF8&node=2896335011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,"Friendship, Social Skills & School Life",Bullies,,,
846,True,https://www.amazon.com/Childrens-Books-on-Emotions-Feelings/b?ie=UTF8&node=155883011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,"Friendship, Social Skills & School Life",Emotions & Feelings,,,
847,True,https://www.amazon.com/Childrens-Books-on-Friendship/b?ie=UTF8&node=155886011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,"Friendship, Social Skills & School Life",Friendship,,,
848,True,https://www.amazon.com/Girls-Women-Childrens-eBooks-Kindle/b?ie=UTF8&node=155825011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,"Friendship, Social Skills & School Life",Girls & Women,,,
849,True,https://www.amazon.com/Childrens-Books-on-Manners/b?ie=UTF8&node=155889011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,"Friendship, Social Skills & School Life",Manners,,,
850,True,https://www.amazon.com/Childrens-Money-Books/b?ie=UTF8&node=155187011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,"Friendship, Social Skills & School Life",Money,,,
851,True,https://www.amazon.com/Childrens-Books-on-Peer-Pressure/b?ie=UTF8&node=318495011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,"Friendship, Social Skills & School Life",Peer Pressure,,,
852,True,https://www.amazon.com/Childrens-Issues-in-School-Books/b?ie=UTF8&node=155188011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,"Friendship, Social Skills & School Life",School,,,
853,True,https://www.amazon.com/Childrens-Self-Esteem-Self-Respect/b?ie=UTF8&node=155893011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,"Friendship, Social Skills & School Life",Self-Esteem & Self-Respect,,,
854,True,https://www.amazon.com/Childrens-Health-Books/b?ie=UTF8&node=155971011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Health,,,,
855,True,https://www.amazon.com/Childrens-Diet-Nutrition-Books/b?ie=UTF8&node=155972011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Health,Diet & Nutrition,,,
856,True,https://www.amazon.com/Childrens-Disease-Books/b?ie=UTF8&node=155973011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Health,Diseases,,,
857,True,https://www.amazon.com/Childrens-Fitness-Books/b?ie=UTF8&node=155978011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Health,Fitness,,,
858,True,https://www.amazon.com/Childrens-Maturing-Books/b?ie=UTF8&node=155980011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Health,Maturing,,,
859,True,https://www.amazon.com/Childrens-Personal-Hygiene-Books/b?ie=UTF8&node=318501011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Health,Personal Hygiene,,,
860,True,https://www.amazon.com/Childrens-Safety-Books/b?ie=UTF8&node=155983011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Health,Safety,,,
861,True,https://www.amazon.com/Childrens-Toilet-Training-Books/b?ie=UTF8&node=318505011,Kindle Store,Kindle eBooks,Children's eBooks,Growing Up & Facts of Life,Health,Toilet Training,,,
862,True,https://www.amazon.com/History-Childrens-eBooks-Kindle/b?ie=UTF8&node=155143011,Kindle Store,Kindle eBooks,Children's eBooks,History,,,,,
863,True,https://www.amazon.com/Childrens-African-History-Books/b?ie=UTF8&node=155144011,Kindle Store,Kindle eBooks,Children's eBooks,History,Africa,,,,
864,True,https://www.amazon.com/Childrens-Ancient-History-Books/b?ie=UTF8&node=155145011,Kindle Store,Kindle eBooks,Children's eBooks,History,Ancient,,,,
865,True,https://www.amazon.com/Childrens-Asian-History-Books/b?ie=UTF8&node=155146011,Kindle Store,Kindle eBooks,Children's eBooks,History,Asia,,,,
866,True,https://www.amazon.com/Childrens-Australia-Oceania-History/b?ie=UTF8&node=155147011,Kindle Store,Kindle eBooks,Children's eBooks,History,Australia & Oceania,,,,
867,True,https://www.amazon.com/Childrens-Canadian-History-Books/b?ie=UTF8&node=155148011,Kindle Store,Kindle eBooks,Children's eBooks,History,Canada,,,,
868,True,https://www.amazon.com/Childrens-Latin-American-History/b?ie=UTF8&node=155149011,Kindle Store,Kindle eBooks,Children's eBooks,History,Central & South America,,,,
869,True,https://www.amazon.com/Childrens-European-History-Books/b?ie=UTF8&node=155150011,Kindle Store,Kindle eBooks,Children's eBooks,History,Europe,,,,
870,True,https://www.amazon.com/Childrens-Exploration-History/b?ie=UTF8&node=155151011,Kindle Store,Kindle eBooks,Children's eBooks,History,Exploration & Discovery,,,,
871,True,https://www.amazon.com/Childrens-Holocaust-History-Books/b?ie=UTF8&node=155164011,Kindle Store,Kindle eBooks,Children's eBooks,History,Holocaust,,,,
872,True,https://www.amazon.com/Childrens-Medieval-History-Books/b?ie=UTF8&node=155165011,Kindle Store,Kindle eBooks,Children's eBooks,History,Medieval,,,,
873,True,https://www.amazon.com/Childrens-Mexican-History-Books/b?ie=UTF8&node=155166011,Kindle Store,Kindle eBooks,Children's eBooks,History,Mexico,,,,
874,True,https://www.amazon.com/Childrens-Middle-Eastern-History-Books/b?ie=UTF8&node=155167011,Kindle Store,Kindle eBooks,Children's eBooks,History,Middle East,,,,
875,True,https://www.amazon.com/Childrens-Military-War-History-Books/b?ie=UTF8&node=155168011,Kindle Store,Kindle eBooks,Children's eBooks,History,Military & Wars,,,,
876,True,https://www.amazon.com/Childrens-Modern-History-Books/b?ie=UTF8&node=155169011,Kindle Store,Kindle eBooks,Children's eBooks,History,Modern,,,,
877,True,https://www.amazon.com/Childrens-Prehistoric-History-Books/b?ie=UTF8&node=155170011,Kindle Store,Kindle eBooks,Children's eBooks,History,Prehistoric,,,,
878,True,https://www.amazon.com/Childrens-Renaissance-History-Books/b?ie=UTF8&node=155171011,Kindle Store,Kindle eBooks,Children's eBooks,History,Renaissance,,,,
879,True,https://www.amazon.com/Childrens-United-States-History-Books/b?ie=UTF8&node=155172011,Kindle Store,Kindle eBooks,Children's eBooks,History,United States,,,,
880,True,https://www.amazon.com/Childrens-19th-Century-American-History/b?ie=UTF8&node=155173011,Kindle Store,Kindle eBooks,Children's eBooks,History,United States,1800s,,,
881,True,https://www.amazon.com/Childrens-20th-Century-American-History/b?ie=UTF8&node=155174011,Kindle Store,Kindle eBooks,Children's eBooks,History,United States,1900s,,,
882,True,https://www.amazon.com/Childrens-American-Revolution-History/b?ie=UTF8&node=155175011,Kindle Store,Kindle eBooks,Children's eBooks,History,United States,Colonial & Revolutionary,,,
883,True,https://www.amazon.com/Childrens-US-State-Local-History-Books/b?ie=UTF8&node=155185011,Kindle Store,Kindle eBooks,Children's eBooks,History,United States,State & Local,,,
884,True,https://www.amazon.com/Childrens-Holidays-Celebrations-Books/b?ie=UTF8&node=155828011,Kindle Store,Kindle eBooks,Children's eBooks,Holidays & Celebrations,,,,,
885,True,https://www.amazon.com/Childrens-Christmas-Books/b?ie=UTF8&node=155829011,Kindle Store,Kindle eBooks,Children's eBooks,Holidays & Celebrations,Christmas,,,,
886,True,https://www.amazon.com/Childrens-Easter-Books/b?ie=UTF8&node=155832011,Kindle Store,Kindle eBooks,Children's eBooks,Holidays & Celebrations,Easter,,,,
887,True,https://www.amazon.com/Childrens-Halloween-Books/b?ie=UTF8&node=155836011,Kindle Store,Kindle eBooks,Children's eBooks,Holidays & Celebrations,Halloween,,,,
888,True,https://www.amazon.com/Childrens-Jewish-Books/b?ie=UTF8&node=155839011,Kindle Store,Kindle eBooks,Children's eBooks,Holidays & Celebrations,Jewish,,,,
889,True,https://www.amazon.com/Childrens-Kwanzaa-Books/b?ie=UTF8&node=318479011,Kindle Store,Kindle eBooks,Children's eBooks,Holidays & Celebrations,Kwanzaa,,,,
890,True,https://www.amazon.com/Childrens-Non-religious-Books/b?ie=UTF8&node=318481011,Kindle Store,Kindle eBooks,Children's eBooks,Holidays & Celebrations,Non-religious,,,,
891,True,https://www.amazon.com/Childrens-Religious-Books/b?ie=UTF8&node=318483011,Kindle Store,Kindle eBooks,Children's eBooks,Holidays & Celebrations,Religious,,,,
892,True,https://www.amazon.com/Childrens-Thanksgiving-Books/b?ie=UTF8&node=155845011,Kindle Store,Kindle eBooks,Children's eBooks,Holidays & Celebrations,Thanksgiving,,,,
893,True,https://www.amazon.com/Childrens-Valentines-Day-Books/b?ie=UTF8&node=318485011,Kindle Store,Kindle eBooks,Children's eBooks,Holidays & Celebrations,Valentine's Day,,,,
894,True,https://www.amazon.com/Childrens-Humor-Books/b?ie=UTF8&node=156065011,Kindle Store,Kindle eBooks,Children's eBooks,Humor,,,,,
895,True,https://www.amazon.com/Childrens-Cartoon-Books/b?ie=UTF8&node=156066011,Kindle Store,Kindle eBooks,Children's eBooks,Humor,Cartoons,,,,
896,True,https://www.amazon.com/Childrens-Joke-Riddle-Books/b?ie=UTF8&node=156068011,Kindle Store,Kindle eBooks,Children's eBooks,Humor,Jokes & Riddles,,,,
897,True,https://www.amazon.com/Literature-Childrens-eBooks-Kindle/b?ie=UTF8&node=155189011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,,,,,
898,True,https://www.amazon.com/Baby-Toddler-Bedtime-Dreaming-Books/b?ie=UTF8&node=155131011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Bedtime & Dreaming,,,,
899,True,https://www.amazon.com/Childrens-Beginner-Readers-Books/b?ie=UTF8&node=7090588011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Beginner Readers,,,,
900,True,https://www.amazon.com/Childrens-Chapter-Books/b?ie=UTF8&node=7090587011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Chapter Books,,,,
901,True,https://www.amazon.com/Classics-Literature-Childrens-eBooks-Kidle/b?ie=UTF8&node=155191011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Classics,,,,
902,True,https://www.amazon.com/Childrens-Historical-Fiction/b?ie=UTF8&node=155152011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Historical Fiction,,,,
903,True,https://www.amazon.com/Childrens-African-Historical-Fiction/b?ie=UTF8&node=155153011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Historical Fiction,Africa,,,
904,True,https://www.amazon.com/Childrens-Ancient-Civilization-Fiction/b?ie=UTF8&node=155154011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Historical Fiction,Ancient Civilizations,,,
905,True,https://www.amazon.com/Childrens-Canadian-Historical-Fiction/b?ie=UTF8&node=318465011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Historical Fiction,Canada,,,
906,True,https://www.amazon.com/Childrens-European-Historical-Fiction/b?ie=UTF8&node=155155011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Historical Fiction,Europe,,,
907,True,https://www.amazon.com/Childrens-Explorer-Historical-Fiction/b?ie=UTF8&node=155156011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Historical Fiction,Exploration & Discoveries,,,
908,True,https://www.amazon.com/Childrens-Holocaust-Fiction-Books/b?ie=UTF8&node=155158011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Historical Fiction,Holocaust,,,
909,True,https://www.amazon.com/Childrens-Medieval-Fiction-Books/b?ie=UTF8&node=155159011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Historical Fiction,Medieval,,,
910,True,https://www.amazon.com/Childrens-Military-Fiction/b?ie=UTF8&node=155160011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Historical Fiction,Military & Wars,,,
911,True,https://www.amazon.com/Childrens-Prehistoric-Books/b?ie=UTF8&node=155161011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Historical Fiction,Prehistory,,,
912,True,https://www.amazon.com/Childrens-Renaissance-Fiction-Books/b?ie=UTF8&node=155162011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Historical Fiction,Renaissance,,,
913,True,https://www.amazon.com/Childrens-American-Historical-Fiction/b?ie=UTF8&node=155176011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Historical Fiction,United States,,,
914,True,https://www.amazon.com/Humorous-Literature-Childrens-eBooks-Kindle/b?ie=UTF8&node=155211011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Humorous,,,,
915,True,https://www.amazon.com/Childrens-Imagination-Play-Fiction/b?ie=UTF8&node=10124620011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Imagination & Play,,,,
916,True,https://www.amazon.com/Childrens-Intermediate-Readers-Books/b?ie=UTF8&node=7090589011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Intermediate Readers,,,,
917,True,https://www.amazon.com/Childrens-Literary-Criticism/b?ie=UTF8&node=155212011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Literary Criticism & Collections,,,,
918,True,https://www.amazon.com/Baby-Toddler-Nursery-Rhyme-Books/b?ie=UTF8&node=155132011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Nursery Rhymes,,,,
919,True,https://www.amazon.com/Childrens-Poetry/b?ie=UTF8&node=155213011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Poetry,,,,
920,True,https://www.amazon.com/Childrens-Popular-Culture-Literature/b?ie=UTF8&node=155216011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Popular Culture,,,,
921,True,https://www.amazon.com/Childrens-Religious-Fiction/b?ie=UTF8&node=155943011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Religious Fiction,,,,
922,True,https://www.amazon.com/Childrens-Christian-Books/b?ie=UTF8&node=155944011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Religious Fiction,Christian,,,
923,True,https://www.amazon.com/Childrens-Jewish-Fiction/b?ie=UTF8&node=155946011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Religious Fiction,Jewish,,,
924,True,https://www.amazon.com/Childrens-Short-Stories/b?ie=UTF8&node=155751011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Short Stories,,,,
925,True,https://www.amazon.com/Childrens-Stories-About-Toys/b?ie=UTF8&node=156041011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Stories About Toys,,,,
926,True,https://www.amazon.com/Childrens-US-Western-Historical-Fiction/b?ie=UTF8&node=155182011,Kindle Store,Kindle eBooks,Children's eBooks,Literature & Fiction,Westerns,,,,
927,True,https://www.amazon.com/Mysteries-Literature-Childrens-eBooks-Kindle/b?ie=UTF8&node=155220011,Kindle Store,Kindle eBooks,Children's eBooks,Mysteries & Detectives,,,,,
928,True,https://www.amazon.com/Childrens-Mystery-Detective-Adventure/b?ie=UTF8&node=10124612011,Kindle Store,Kindle eBooks,Children's eBooks,Mysteries & Detectives,Action & Adventure,,,,
929,True,https://www.amazon.com/Childrens-Detectives-Books/b?ie=UTF8&node=7006695011,Kindle Store,Kindle eBooks,Children's eBooks,Mysteries & Detectives,Detectives,,,,
930,True,https://www.amazon.com/Childrens-Fantasy-Supernatural-Mystery-Books/b?ie=UTF8&node=7006696011,Kindle Store,Kindle eBooks,Children's eBooks,Mysteries & Detectives,Fantasy & Supernatural,,,,
931,True,https://www.amazon.com/Childrens-Spy-Books/b?ie=UTF8&node=7006697011,Kindle Store,Kindle eBooks,Children's eBooks,Mysteries & Detectives,Spies,,,,
932,True,https://www.amazon.com/Childrens-Religion-Books/b?ie=UTF8&node=155931011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,,,,,
933,True,https://www.amazon.com/Childrens-Christianity-Books/b?ie=UTF8&node=155932011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,Christianity,,,,
934,True,https://www.amazon.com/Childrens-Christian-Bibles/b?ie=UTF8&node=155933011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,Christianity,Bible,,,
935,True,https://www.amazon.com/Childrens-Bible-Reference/b?ie=UTF8&node=155936011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,Christianity,Bible,Reference & Interpretation,,
936,True,https://www.amazon.com/Childrens-Christian-Bible-Stories/b?ie=UTF8&node=155937011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,Christianity,Bible,Stories,,
937,True,https://www.amazon.com/Childrens-Christian-Biographies/b?ie=UTF8&node=155939011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,Christianity,Biographies,,,
938,True,https://www.amazon.com/Childrens-Christian-Prayer-Books/b?ie=UTF8&node=155941011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,Christianity,Prayer,,,
939,True,https://www.amazon.com/Childrens-Christian-Early-Readers-Books/b?ie=UTF8&node=7090595011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,Christianity,Early Readers,,,
940,True,https://www.amazon.com/Childrens-Christian-Inspirational-Books/b?ie=UTF8&node=7090596011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,Christianity,Inspirational,,,
941,True,https://www.amazon.com/Childrens-Jesus-Books/b?ie=UTF8&node=7090597011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,Christianity,Jesus,,,
942,True,https://www.amazon.com/Childrens-Eastern-Religions-Books/b?ie=UTF8&node=155942011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,Eastern,,,,
943,True,https://www.amazon.com/Childrens-Islam-Books/b?ie=UTF8&node=155949011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,Islam,,,,
944,True,https://www.amazon.com/Childrens-Judaism-Books/b?ie=UTF8&node=155950011,Kindle Store,Kindle eBooks,Children's eBooks,Religions,Judaism,,,,
945,True,https://www.amazon.com/Science-Fiction-Fantasy-Horror-eBooks/b?ie=UTF8&node=155217011,Kindle Store,Kindle eBooks,Children's eBooks,"Science Fiction, Fantasy & Scary Stories",,,,,
946,True,https://www.amazon.com/Fantasy-Magic-Childrens-eBooks/b?ie=UTF8&node=155221011,Kindle Store,Kindle eBooks,Children's eBooks,"Science Fiction, Fantasy & Scary Stories",Fantasy & Magic,,,,
947,True,https://www.amazon.com/Childrens-Fantasy-Magic-Adventure/b?ie=UTF8&node=10124609011,Kindle Store,Kindle eBooks,Children's eBooks,"Science Fiction, Fantasy & Scary Stories",Fantasy & Magic,Action & Adventure,,,
